activity_year,census_tract,group,applications,denials,originations,orig_dollars
2019,17031720300,Black,33,5,27,8235000.0
2019,17031720300,Latino/Hispanic,9,4,5,1795000.0
2019,17031720300,Other / Joint,1,0,1,115000.0
2019,17031720300,Race not available,17,2,15,3845000.0
2019,17031720300,White (non-Hispanic),104,16,85,23815000.0
2019,17031720400,Black,8,2,6,1490000.0
2019,17031720400,Latino/Hispanic,3,1,2,480000.0
2019,17031720400,Other / Joint,1,0,1,265000.0
2019,17031720400,Race not available,8,3,4,1020000.0
2019,17031720400,White (non-Hispanic),70,12,57,11595000.0
2019,17031720500,Black,7,1,5,795000.0
2019,17031720500,Latino/Hispanic,4,0,4,840000.0
2019,17031720500,Other / Joint,1,0,1,255000.0
2019,17031720500,Race not available,8,2,6,1890000.0
2019,17031720500,White (non-Hispanic),68,15,51,12685000.0
2019,17031720600,Black,9,3,6,1510000.0
2019,17031720600,Latino/Hispanic,3,1,2,640000.0
2019,17031720600,Other / Joint,2,0,2,590000.0
2019,17031720600,Race not available,4,0,4,330000.0
2019,17031720600,White (non-Hispanic),57,6,50,14160000.0
2019,17031720700,Asian,1,0,1,95000.0
2019,17031720700,Black,52,20,30,6590000.0
2019,17031720700,Latino/Hispanic,7,2,5,1405000.0
2019,17031720700,Other / Joint,5,0,5,1105000.0
2019,17031720700,Race not available,22,7,14,5310000.0
2019,17031720700,White (non-Hispanic),27,2,24,6550000.0
2019,17031730100,Black,71,22,47,6365000.0
2019,17031730100,Latino/Hispanic,2,1,1,145000.0
2019,17031730100,Race not available,11,3,7,705000.0
2019,17031730100,White (non-Hispanic),4,3,1,135000.0
2019,17031730201,Black,94,33,56,8630000.0
2019,17031730201,Latino/Hispanic,3,1,2,250000.0
2019,17031730201,Other / Joint,2,2,0,0.0
2019,17031730201,Race not available,33,5,27,6355000.0
2019,17031730201,White (non-Hispanic),4,1,3,415000.0
2019,17031730202,Black,74,27,45,6455000.0
2019,17031730202,Latino/Hispanic,6,2,4,610000.0
2019,17031730202,Race not available,15,6,9,2125000.0
2019,17031730202,White (non-Hispanic),1,0,1,185000.0
2019,17031730300,Black,18,5,12,2040000.0
2019,17031730300,Latino/Hispanic,1,0,1,245000.0
2019,17031730300,Race not available,6,2,4,760000.0
2019,17031730300,White (non-Hispanic),1,0,1,155000.0
2019,17031730400,Black,87,34,49,9255000.0
2019,17031730400,Latino/Hispanic,4,3,1,135000.0
2019,17031730400,Other / Joint,3,0,3,685000.0
2019,17031730400,Race not available,24,8,16,3070000.0
2019,17031730400,White (non-Hispanic),5,1,4,640000.0
2019,17031730500,Black,97,34,61,8325000.0
2019,17031730500,Latino/Hispanic,6,3,3,455000.0
2019,17031730500,Other / Joint,2,0,2,190000.0
2019,17031730500,Race not available,27,10,16,1800000.0
2019,17031730500,White (non-Hispanic),6,2,3,445000.0
2019,17031730600,Black,53,21,30,4900000.0
2019,17031730600,Latino/Hispanic,3,0,3,605000.0
2019,17031730600,Other / Joint,2,2,0,0.0
2019,17031730600,Race not available,18,5,13,2665000.0
2019,17031730600,White (non-Hispanic),4,0,4,610000.0
2019,17031730700,Asian,1,0,1,65000.0
2019,17031730700,Black,62,18,43,6445000.0
2019,17031730700,Latino/Hispanic,4,1,3,515000.0
2019,17031730700,Race not available,13,3,10,1240000.0
2019,17031730700,White (non-Hispanic),1,0,1,105000.0
2019,17031740100,Black,2,0,2,710000.0
2019,17031740100,Latino/Hispanic,16,0,15,3595000.0
2019,17031740100,Race not available,19,4,15,2805000.0
2019,17031740100,White (non-Hispanic),131,20,104,21680000.0
2019,17031740200,Black,3,1,2,420000.0
2019,17031740200,Latino/Hispanic,16,1,14,2690000.0
2019,17031740200,Race not available,22,5,17,3595000.0
2019,17031740200,White (non-Hispanic),187,24,160,39210000.0
2019,17031740300,Black,2,1,1,345000.0
2019,17031740300,Latino/Hispanic,11,0,11,2815000.0
2019,17031740300,Race not available,24,4,19,5075000.0
2019,17031740300,White (non-Hispanic),181,28,151,34735000.0
2019,17031740400,Asian,1,1,0,0.0
2019,17031740400,Black,3,0,3,435000.0
2019,17031740400,Latino/Hispanic,14,5,8,1980000.0
2019,17031740400,Race not available,14,2,11,2835000.0
2019,17031740400,White (non-Hispanic),169,32,133,28045000.0
2019,17031750100,Asian,1,0,1,115000.0
2019,17031750100,Black,72,20,51,7715000.0
2019,17031750100,Latino/Hispanic,2,0,2,380000.0
2019,17031750100,Other / Joint,2,1,1,215000.0
2019,17031750100,Race not available,22,6,15,2385000.0
2019,17031750100,White (non-Hispanic),5,2,3,265000.0
2019,17031750200,Black,35,11,22,4690000.0
2019,17031750200,Latino/Hispanic,5,2,3,465000.0
2019,17031750200,Other / Joint,5,0,5,1725000.0
2019,17031750200,Race not available,17,6,11,2845000.0
2019,17031750200,White (non-Hispanic),33,6,27,8505000.0
2019,17031750300,Black,3,1,1,195000.0
2019,17031750300,Latino/Hispanic,2,1,1,265000.0
2019,17031750300,Other / Joint,1,0,1,265000.0
2019,17031750300,Race not available,9,1,8,1870000.0
2019,17031750300,White (non-Hispanic),83,7,75,19235000.0
2019,17031750400,Asian,1,0,1,275000.0
2019,17031750400,Black,37,16,21,4175000.0
2019,17031750400,Latino/Hispanic,10,0,10,1870000.0
2019,17031750400,Other / Joint,5,1,4,800000.0
2019,17031750400,Race not available,24,9,15,4125000.0
2019,17031750400,White (non-Hispanic),68,10,57,11865000.0
2019,17031750500,Black,108,36,67,12825000.0
2019,17031750500,Latino/Hispanic,13,6,7,1485000.0
2019,17031750500,Other / Joint,2,2,0,0.0
2019,17031750500,Race not available,36,11,24,7200000.0
2019,17031750500,White (non-Hispanic),38,12,24,4480000.0
2019,17031750600,Asian,2,0,2,150000.0
2019,17031750600,Black,64,19,43,5295000.0
2019,17031750600,Latino/Hispanic,2,1,1,105000.0
2019,17031750600,Other / Joint,1,0,1,65000.0
2019,17031750600,Race not available,17,5,12,2580000.0
2019,17031750600,White (non-Hispanic),2,2,0,0.0
2019,17031760801,Asian,4,1,3,675000.0
2019,17031760801,Latino/Hispanic,5,2,3,285000.0
2019,17031760801,Race not available,5,2,3,735000.0
2019,17031760801,White (non-Hispanic),48,9,38,5860000.0
2019,17031760802,Asian,5,0,5,935000.0
2019,17031760802,Latino/Hispanic,5,1,4,920000.0
2019,17031760802,Race not available,5,1,4,670000.0
2019,17031760802,White (non-Hispanic),55,10,43,10055000.0
2019,17031760803,Asian,5,2,3,325000.0
2019,17031760803,Black,4,1,2,360000.0
2019,17031760803,Latino/Hispanic,11,1,9,1575000.0
2019,17031760803,Other / Joint,1,0,1,145000.0
2019,17031760803,Race not available,9,1,7,2905000.0
2019,17031760803,White (non-Hispanic),93,29,59,10415000.0
2019,17031770201,Asian,23,3,20,3780000.0
2019,17031770201,Black,3,1,2,220000.0
2019,17031770201,Latino/Hispanic,14,3,10,2200000.0
2019,17031770201,Other / Joint,1,1,0,0.0
2019,17031770201,Race not available,24,4,19,3855000.0
2019,17031770201,White (non-Hispanic),117,16,97,20765000.0
2019,17031770202,Asian,14,4,9,1655000.0
2019,17031770202,Black,4,1,3,425000.0
2019,17031770202,Latino/Hispanic,22,6,15,2735000.0
2019,17031770202,Other / Joint,7,4,3,485000.0
2019,17031770202,Race not available,17,3,14,2460000.0
2019,17031770202,White (non-Hispanic),162,22,138,24230000.0
2019,17031770300,Asian,14,5,9,1315000.0
2019,17031770300,Black,6,2,4,820000.0
2019,17031770300,Latino/Hispanic,26,3,22,4460000.0
2019,17031770300,Other / Joint,3,1,2,560000.0
2019,17031770300,Race not available,26,2,23,26935000.0
2019,17031770300,White (non-Hispanic),173,34,138,25560000.0
2019,17031770400,Asian,16,4,12,2620000.0
2019,17031770400,Black,1,0,1,135000.0
2019,17031770400,Latino/Hispanic,14,2,11,2355000.0
2019,17031770400,Other / Joint,3,0,3,675000.0
2019,17031770400,Race not available,7,3,4,680000.0
2019,17031770400,White (non-Hispanic),105,21,84,15370000.0
2019,17031770500,Latino/Hispanic,2,2,0,0.0
2019,17031770500,Race not available,1,0,1,775000.0
2019,17031770500,White (non-Hispanic),3,2,1,215000.0
2019,17031770601,Asian,19,3,14,4200000.0
2019,17031770601,Black,1,0,1,255000.0
2019,17031770601,Latino/Hispanic,10,0,10,2270000.0
2019,17031770601,Other / Joint,5,1,4,840000.0
2019,17031770601,Race not available,10,3,6,1320000.0
2019,17031770601,White (non-Hispanic),84,16,65,14295000.0
2019,17031770602,Asian,19,3,16,5500000.0
2019,17031770602,Black,1,0,1,415000.0
2019,17031770602,Latino/Hispanic,16,4,12,2970000.0
2019,17031770602,Other / Joint,4,0,4,840000.0
2019,17031770602,Race not available,9,3,6,8000000.0
2019,17031770602,White (non-Hispanic),53,19,33,7625000.0
2019,17031770700,Asian,3,2,1,135000.0
2019,17031770700,Latino/Hispanic,9,4,5,1485000.0
2019,17031770700,Race not available,7,5,2,680000.0
2019,17031770700,White (non-Hispanic),48,7,41,9495000.0
2019,17031770800,Asian,12,1,10,1530000.0
2019,17031770800,Black,2,2,0,0.0
2019,17031770800,Latino/Hispanic,55,13,41,7535000.0
2019,17031770800,Other / Joint,3,2,1,135000.0
2019,17031770800,Race not available,16,7,9,1885000.0
2019,17031770800,White (non-Hispanic),90,16,69,12635000.0
2019,17031770901,Asian,13,3,10,2640000.0
2019,17031770901,Black,3,1,2,520000.0
2019,17031770901,Latino/Hispanic,12,4,8,2080000.0
2019,17031770901,Other / Joint,10,3,7,1735000.0
2019,17031770901,Race not available,13,2,11,2755000.0
2019,17031770901,White (non-Hispanic),154,17,129,27905000.0
2019,17031770902,Asian,12,6,6,1680000.0
2019,17031770902,Latino/Hispanic,5,1,4,1140000.0
2019,17031770902,Other / Joint,4,1,3,825000.0
2019,17031770902,Race not available,13,4,9,6265000.0
2019,17031770902,White (non-Hispanic),89,19,69,16035000.0
2019,17031800100,Asian,6,0,6,6400000.0
2019,17031800100,Black,4,0,4,5400000.0
2019,17031800100,Other / Joint,3,1,2,1310000.0
2019,17031800100,Race not available,18,1,17,19535000.0
2019,17031800100,White (non-Hispanic),96,15,80,73090000.0
2019,17031800200,Asian,21,4,16,9160000.0
2019,17031800200,Black,1,1,0,0.0
2019,17031800200,Latino/Hispanic,8,0,8,3630000.0
2019,17031800200,Other / Joint,8,1,7,4115000.0
2019,17031800200,Race not available,43,3,39,34585000.0
2019,17031800200,White (non-Hispanic),293,34,254,153620000.0
2019,17031800300,Asian,6,2,4,4380000.0
2019,17031800300,Latino/Hispanic,2,1,1,1705000.0
2019,17031800300,Other / Joint,3,2,1,105000.0
2019,17031800300,Race not available,33,3,28,29790000.0
2019,17031800300,White (non-Hispanic),135,15,117,97875000.0
2019,17031800400,Asian,10,2,8,29160000.0
2019,17031800400,Latino/Hispanic,2,2,0,0.0
2019,17031800400,Other / Joint,5,1,4,2670000.0
2019,17031800400,Race not available,27,3,23,30985000.0
2019,17031800400,White (non-Hispanic),179,15,161,139765000.0
2019,17031800500,Asian,4,1,3,2615000.0
2019,17031800500,Latino/Hispanic,3,0,3,1835000.0
2019,17031800500,Other / Joint,5,0,5,3825000.0
2019,17031800500,Race not available,64,10,54,45700000.0
2019,17031800500,White (non-Hispanic),224,32,188,144510000.0
2019,17031800600,Asian,3,0,3,1025000.0
2019,17031800600,Latino/Hispanic,4,1,3,3275000.0
2019,17031800600,Other / Joint,5,1,3,3015000.0
2019,17031800600,Race not available,21,2,18,18660000.0
2019,17031800600,White (non-Hispanic),92,19,72,58620000.0
2019,17031800700,Asian,23,2,21,13305000.0
2019,17031800700,Latino/Hispanic,7,2,5,3445000.0
2019,17031800700,Other / Joint,5,1,4,2970000.0
2019,17031800700,Race not available,45,4,40,27820000.0
2019,17031800700,White (non-Hispanic),207,23,179,110265000.0
2019,17031800800,Asian,22,6,16,5980000.0
2019,17031800800,Latino/Hispanic,8,3,5,1645000.0
2019,17031800800,Other / Joint,3,0,2,630000.0
2019,17031800800,Race not available,16,1,15,8065000.0
2019,17031800800,White (non-Hispanic),67,12,54,30320000.0
2019,17031800900,Asian,40,13,27,8155000.0
2019,17031800900,Black,6,2,4,940000.0
2019,17031800900,Latino/Hispanic,11,4,6,2450000.0
2019,17031800900,Other / Joint,5,1,4,1290000.0
2019,17031800900,Race not available,20,6,14,5010000.0
2019,17031800900,White (non-Hispanic),105,16,89,30235000.0
2019,17031801000,Asian,30,4,25,10245000.0
2019,17031801000,Black,1,0,1,1045000.0
2019,17031801000,Latino/Hispanic,11,4,7,2985000.0
2019,17031801000,Other / Joint,7,0,7,5675000.0
2019,17031801000,Race not available,23,1,21,12905000.0
2019,17031801000,White (non-Hispanic),158,24,131,56135000.0
2019,17031801100,Asian,6,0,5,2235000.0
2019,17031801100,Latino/Hispanic,2,1,1,1105000.0
2019,17031801100,Other / Joint,6,0,6,2650000.0
2019,17031801100,Race not available,31,3,26,13080000.0
2019,17031801100,White (non-Hispanic),168,16,148,85360000.0
2019,17031801200,Asian,2,0,1,315000.0
2019,17031801200,Latino/Hispanic,4,2,2,1250000.0
2019,17031801200,Other / Joint,5,1,4,1550000.0
2019,17031801200,Race not available,30,7,22,14440000.0
2019,17031801200,White (non-Hispanic),155,24,124,98610000.0
2019,17031801300,Asian,6,0,6,2550000.0
2019,17031801300,Black,1,0,1,385000.0
2019,17031801300,Latino/Hispanic,2,0,2,360000.0
2019,17031801300,Other / Joint,7,1,6,4470000.0
2019,17031801300,Race not available,28,4,24,13370000.0
2019,17031801300,White (non-Hispanic),179,22,155,100955000.0
2019,17031801400,Asian,21,4,17,7465000.0
2019,17031801400,Black,1,0,1,125000.0
2019,17031801400,Latino/Hispanic,4,2,2,310000.0
2019,17031801400,Other / Joint,3,1,2,790000.0
2019,17031801400,Race not available,16,3,13,5435000.0
2019,17031801400,White (non-Hispanic),111,20,88,33100000.0
2019,17031801500,Asian,29,7,22,8540000.0
2019,17031801500,Black,2,1,1,165000.0
2019,17031801500,Latino/Hispanic,3,0,3,1615000.0
2019,17031801500,Other / Joint,2,0,2,1470000.0
2019,17031801500,Race not available,31,6,23,9785000.0
2019,17031801500,White (non-Hispanic),263,48,211,83595000.0
2019,17031801601,Asian,50,15,35,13665000.0
2019,17031801601,Black,1,0,1,575000.0
2019,17031801601,Latino/Hispanic,2,1,1,275000.0
2019,17031801601,Other / Joint,6,1,4,1120000.0
2019,17031801601,Race not available,17,4,13,4015000.0
2019,17031801601,White (non-Hispanic),153,24,128,49800000.0
2019,17031801603,Asian,29,5,23,7595000.0
2019,17031801603,Latino/Hispanic,2,2,0,0.0
2019,17031801603,Other / Joint,3,0,3,915000.0
2019,17031801603,Race not available,9,2,7,1385000.0
2019,17031801603,White (non-Hispanic),54,16,37,11765000.0
2019,17031801605,Asian,47,4,43,16815000.0
2019,17031801605,Black,1,0,1,485000.0
2019,17031801605,Latino/Hispanic,5,2,3,695000.0
2019,17031801605,Other / Joint,9,1,8,3440000.0
2019,17031801605,Race not available,23,2,21,8495000.0
2019,17031801605,White (non-Hispanic),210,34,169,65505000.0
2019,17031801606,Asian,71,15,53,19935000.0
2019,17031801606,Black,1,0,1,495000.0
2019,17031801606,Latino/Hispanic,5,0,5,1225000.0
2019,17031801606,Other / Joint,9,0,9,4595000.0
2019,17031801606,Race not available,34,5,29,10555000.0
2019,17031801606,White (non-Hispanic),225,29,187,68515000.0
2019,17031801607,Asian,35,6,28,9740000.0
2019,17031801607,Latino/Hispanic,10,1,9,3075000.0
2019,17031801607,Other / Joint,5,0,5,2045000.0
2019,17031801607,Race not available,32,11,20,6440000.0
2019,17031801607,White (non-Hispanic),117,18,97,42195000.0
2019,17031801608,Asian,54,11,42,14160000.0
2019,17031801608,Black,3,0,3,925000.0
2019,17031801608,Latino/Hispanic,3,1,2,1070000.0
2019,17031801608,Other / Joint,5,0,5,2385000.0
2019,17031801608,Race not available,24,7,16,5160000.0
2019,17031801608,White (non-Hispanic),200,36,154,54480000.0
2019,17031801701,Asian,29,5,23,10085000.0
2019,17031801701,Latino/Hispanic,2,0,2,570000.0
2019,17031801701,Other / Joint,5,0,5,2625000.0
2019,17031801701,Race not available,25,3,21,10075000.0
2019,17031801701,White (non-Hispanic),127,17,109,49985000.0
2019,17031801702,Asian,26,5,21,8505000.0
2019,17031801702,Black,1,1,0,0.0
2019,17031801702,Latino/Hispanic,4,2,2,320000.0
2019,17031801702,Other / Joint,7,0,7,2685000.0
2019,17031801702,Race not available,29,7,21,9585000.0
2019,17031801702,White (non-Hispanic),205,28,173,75455000.0
2019,17031801800,Asian,36,12,24,9200000.0
2019,17031801800,Black,1,0,1,445000.0
2019,17031801800,Latino/Hispanic,5,0,5,1455000.0
2019,17031801800,Other / Joint,5,0,5,2395000.0
2019,17031801800,Race not available,42,8,31,19715000.0
2019,17031801800,White (non-Hispanic),232,40,189,95965000.0
2019,17031801901,Asian,22,2,19,4825000.0
2019,17031801901,Black,1,1,0,0.0
2019,17031801901,Latino/Hispanic,8,4,4,1900000.0
2019,17031801901,Other / Joint,5,0,5,2195000.0
2019,17031801901,Race not available,22,5,16,6610000.0
2019,17031801901,White (non-Hispanic),136,27,107,34415000.0
2019,17031801902,Asian,13,1,10,7570000.0
2019,17031801902,Black,2,1,1,155000.0
2019,17031801902,Latino/Hispanic,2,1,1,785000.0
2019,17031801902,Other / Joint,1,0,1,445000.0
2019,17031801902,Race not available,21,4,17,13735000.0
2019,17031801902,White (non-Hispanic),130,18,109,63305000.0
2019,17031802002,Asian,38,9,29,12175000.0
2019,17031802002,Black,2,0,2,110000.0
2019,17031802002,Latino/Hispanic,4,2,2,870000.0
2019,17031802002,Other / Joint,5,1,4,1780000.0
2019,17031802002,Race not available,19,1,18,6750000.0
2019,17031802002,White (non-Hispanic),144,27,114,43470000.0
2019,17031802003,Asian,11,2,9,4015000.0
2019,17031802003,Black,1,0,1,725000.0
2019,17031802003,Latino/Hispanic,1,1,0,0.0
2019,17031802003,Other / Joint,2,1,1,485000.0
2019,17031802003,Race not available,11,2,8,3520000.0
2019,17031802003,White (non-Hispanic),61,10,49,16935000.0
2019,17031802004,Asian,54,10,44,7290000.0
2019,17031802004,Latino/Hispanic,12,3,9,1695000.0
2019,17031802004,Other / Joint,2,1,1,85000.0
2019,17031802004,Race not available,10,3,7,2125000.0
2019,17031802004,White (non-Hispanic),79,16,61,12285000.0
2019,17031802100,Asian,7,2,5,3005000.0
2019,17031802100,Black,1,0,1,5000.0
2019,17031802100,Latino/Hispanic,1,0,1,305000.0
2019,17031802100,Other / Joint,5,0,5,2275000.0
2019,17031802100,Race not available,24,4,20,9410000.0
2019,17031802100,White (non-Hispanic),146,16,128,64370000.0
2019,17031802200,Asian,16,2,13,8285000.0
2019,17031802200,Latino/Hispanic,5,2,3,805000.0
2019,17031802200,Other / Joint,4,0,3,1475000.0
2019,17031802200,Race not available,25,7,18,10990000.0
2019,17031802200,White (non-Hispanic),185,27,155,69775000.0
2019,17031802300,Asian,51,10,41,19125000.0
2019,17031802300,Black,1,0,1,405000.0
2019,17031802300,Latino/Hispanic,8,0,8,3010000.0
2019,17031802300,Other / Joint,5,0,5,3235000.0
2019,17031802300,Race not available,22,6,15,8795000.0
2019,17031802300,White (non-Hispanic),110,7,102,47670000.0
2019,17031802402,Asian,28,8,19,3755000.0
2019,17031802402,Black,4,1,3,775000.0
2019,17031802402,Latino/Hispanic,21,3,18,3320000.0
2019,17031802402,Other / Joint,3,1,2,370000.0
2019,17031802402,Race not available,15,4,11,3295000.0
2019,17031802402,White (non-Hispanic),93,18,72,15870000.0
2019,17031802403,Asian,10,1,9,1955000.0
2019,17031802403,Latino/Hispanic,2,0,2,380000.0
2019,17031802403,Race not available,7,2,3,485000.0
2019,17031802403,White (non-Hispanic),59,15,42,6420000.0
2019,17031802404,Asian,24,5,19,2555000.0
2019,17031802404,Black,1,1,0,0.0
2019,17031802404,Latino/Hispanic,33,15,17,2315000.0
2019,17031802404,Other / Joint,1,0,1,55000.0
2019,17031802404,Race not available,11,5,6,24990000.0
2019,17031802404,White (non-Hispanic),86,20,63,8425000.0
2019,17031802503,Asian,18,5,13,2295000.0
2019,17031802503,Black,4,1,3,485000.0
2019,17031802503,Latino/Hispanic,21,9,12,2140000.0
2019,17031802503,Other / Joint,2,1,1,55000.0
2019,17031802503,Race not available,21,7,14,2940000.0
2019,17031802503,White (non-Hispanic),120,30,87,15365000.0
2019,17031802504,Asian,15,2,13,2805000.0
2019,17031802504,Black,2,0,1,235000.0
2019,17031802504,Latino/Hispanic,72,22,49,9175000.0
2019,17031802504,Other / Joint,4,2,2,330000.0
2019,17031802504,Race not available,27,8,18,3050000.0
2019,17031802504,White (non-Hispanic),116,31,85,18015000.0
2019,17031802505,Asian,20,9,10,1750000.0
2019,17031802505,Black,1,0,1,205000.0
2019,17031802505,Latino/Hispanic,16,3,13,2185000.0
2019,17031802505,Other / Joint,1,1,0,0.0
2019,17031802505,Race not available,10,3,7,2095000.0
2019,17031802505,White (non-Hispanic),60,15,45,6785000.0
2019,17031802506,Asian,6,1,4,650000.0
2019,17031802506,Latino/Hispanic,15,5,10,1870000.0
2019,17031802506,Race not available,5,0,5,865000.0
2019,17031802506,White (non-Hispanic),29,10,19,4095000.0
2019,17031802605,Asian,47,8,39,9925000.0
2019,17031802605,Latino/Hispanic,18,8,10,2100000.0
